Date,AdjClose,Target
2025-06-10,227.06,261.00
2025-06-11,227.48,261.00
2025-06-12,230.21,261.00
2025-06-13,232.48,261.00
2025-06-14,229.97,261.00
2025-06-15,229.54,261.00
2025-06-16,231.52,261.00
2025-06-17,230.09,261.00
2025-06-18,228.73,261.00
2025-06-19,231.33,261.00
2025-06-20,231.05,261.00
2025-06-21,233.22,261.00
2025-06-22,233.12,261.00
2025-06-23,231.94,261.00
2025-06-24,232.77,261.00
2025-06-25,232.20,261.00
2025-06-26,230.76,261.00
2025-06-27,230.15,261.00
2025-06-28,232.53,261.00
2025-06-29,230.50,261.00
2025-06-30,233.19,261.00
2025-07-01,236.02,261.00
2025-07-02,235.42,261.00
2025-07-03,236.87,261.00
2025-07-04,238.46,261.00
2025-07-05,236.63,261.00
2025-07-06,238.21,261.00
2025-07-07,238.94,261.00
2025-07-08,236.78,261.00
2025-07-09,234.48,261.00
2025-07-10,233.09,261.00
2025-07-11,235.22,261.00
2025-07-12,233.33,261.00
2025-07-13,236.25,261.00
2025-07-14,236.92,261.00
2025-07-15,236.59,261.00
2025-07-16,235.78,261.00
2025-07-17,234.29,261.00
2025-07-18,234.85,261.00
2025-07-19,237.54,261.00
2025-07-20,236.74,261.00
2025-07-21,235.75,261.00
2025-07-22,235.01,261.00
2025-07-23,235.04,261.00
2025-07-24,235.05,261.00
2025-07-25,235.24,261.00
2025-07-26,234.84,261.00
2025-07-27,236.80,261.00
2025-07-28,238.80,261.00
2025-07-29,237.47,261.00
2025-07-30,237.94,261.00
2025-07-31,238.60,261.00
2025-08-01,240.12,261.00
2025-08-02,237.56,261.00
2025-08-03,236.54,261.00
2025-08-04,237.81,261.00
2025-08-05,236.59,261.00
2025-08-06,237.72,261.00
2025-08-07,239.65,261.00
2025-08-08,238.69,261.00
2025-08-09,237.34,272.60
2025-08-10,235.45,272.60
2025-08-11,236.72,272.60
2025-08-12,237.60,272.60
2025-08-13,239.34,272.60
2025-08-14,238.30,272.60
2025-08-15,240.41,272.60
2025-08-16,238.14,272.60
2025-08-17,236.28,272.60
2025-08-18,234.96,272.60
2025-08-19,236.87,272.60
2025-08-20,236.25,272.60
2025-08-21,239.00,272.60
2025-08-22,236.54,272.60
2025-08-23,237.77,272.60
2025-08-24,237.32,272.60
2025-08-25,238.42,272.60
2025-08-26,239.88,272.60
2025-08-27,239.53,272.60
2025-08-28,242.13,272.60
2025-08-29,242.55,272.60
2025-08-30,243.12,272.60
2025-08-31,240.62,272.60
2025-09-01,240.93,272.60
2025-09-02,242.39,272.60
2025-09-03,240.30,272.60
2025-09-04,242.20,272.60
2025-09-05,242.45,272.60
2025-09-06,245.29,272.60
2025-09-07,247.87,272.60
2025-09-08,246.46,272.60
2025-09-09,248.11,272.60
2025-09-10,245.88,272.60
2025-09-11,248.08,272.60
2025-09-12,247.08,272.60
2025-09-13,248.56,272.60
2025-09-14,250.22,272.60
2025-09-15,250.67,272.60
2025-09-16,250.92,272.60
2025-09-17,252.03,272.60
2025-09-18,254.89,272.60
2025-09-19,252.33,272.60
2025-09-20,251.68,272.60
2025-09-21,251.61,272.60
2025-09-22,252.91,272.60
2025-09-23,251.74,272.60
2025-09-24,249.63,272.60
2025-09-25,250.43,272.60
2025-09-26,252.45,272.60
2025-09-27,252.29,272.60
2025-09-28,250.98,272.60
2025-09-29,250.84,272.60
2025-09-30,248.47,272.60
2025-10-01,247.89,272.60
2025-10-02,250.51,272.60
2025-10-03,248.91,272.60
2025-10-04,250.20,272.60
2025-10-05,252.45,272.60
2025-10-06,253.80,272.60
2025-10-07,253.93,272.60
2025-10-08,256.71,272.60
2025-10-09,254.27,272.60
2025-10-10,256.83,272.60
2025-10-11,259.01,272.60
2025-10-12,260.28,272.60
2025-10-13,258.28,272.60
2025-10-14,260.59,272.60
2025-10-15,258.66,272.60
2025-10-16,261.01,272.60
2025-10-17,263.93,272.60
2025-10-18,263.61,272.60
2025-10-19,264.10,272.60
2025-10-20,265.66,272.60
2025-10-21,264.75,272.60
2025-10-22,266.72,272.60
2025-10-23,267.33,272.60
2025-10-24,265.53,272.60
2025-10-25,267.04,272.60
2025-10-26,264.83,272.60
2025-10-27,262.42,272.60
2025-10-28,264.01,272.60
2025-10-29,263.55,272.60
2025-10-30,265.58,272.60
2025-10-31,267.69,272.60
2025-11-01,266.10,272.60
2025-11-02,267.63,272.60
2025-11-03,269.93,272.60
2025-11-04,271.61,272.60
2025-11-05,270.74,272.60
2025-11-06,268.76,272.60
2025-11-07,269.56,284.78
2025-11-08,269.85,284.78
2025-11-09,268.68,284.78
2025-11-10,271.11,284.78
2025-11-11,273.78,284.78
2025-11-12,272.84,284.78
2025-11-13,275.18,284.78
2025-11-14,275.14,284.78
2025-11-15,276.80,284.78
2025-11-16,278.67,284.78
2025-11-17,280.41,284.78
2025-11-18,280.44,284.78
2025-11-19,277.98,284.78
2025-11-20,278.37,284.78
2025-11-21,277.54,284.78
2025-11-22,279.49,284.78
2025-11-23,280.86,284.78
2025-11-24,280.73,284.78
2025-11-25,282.77,284.78
2025-11-26,285.37,284.78
2025-11-27,284.23,284.78
2025-11-28,286.77,284.78
2025-11-29,287.21,284.78
2025-11-30,286.24,284.78
2025-12-01,285.32,284.78
2025-12-02,285.12,284.78
2025-12-03,284.48,284.78
2025-12-04,286.84,284.78
2025-12-05,287.52,284.78
2025-12-06,288.33,284.78
2025-12-07,287.66,284.78
2025-12-08,286.70,284.78
2025-12-09,286.15,284.78
2025-12-10,287.67,284.78
2025-12-11,286.17,284.78
2025-12-12,284.73,284.78
2025-12-13,287.01,284.78
2025-12-14,284.56,284.78
2025-12-15,286.21,284.78
2025-12-16,285.85,284.78
2025-12-17,283.73,284.78
2025-12-18,283.76,284.78
2025-12-19,282.34,284.78
2025-12-20,282.32,284.78
2025-12-21,284.20,284.78
2025-12-22,283.93,284.78
2025-12-23,282.99,284.78
2025-12-24,283.83,284.78
2025-12-25,286.49,284.78
2025-12-26,284.41,284.78
2025-12-27,283.92,284.78
2025-12-28,284.52,284.78
2025-12-29,283.84,284.78
2025-12-30,285.75,284.78
2025-12-31,284.42,284.78
2026-01-01,283.34,284.78
2026-01-02,282.68,284.78
2026-01-03,283.16,284.78
2026-01-04,281.02,284.78
2026-01-05,281.22,284.78
2026-01-06,283.84,284.78
2026-01-07,284.16,284.78
2026-01-08,286.57,284.78
2026-01-09,289.23,284.78
2026-01-10,287.55,284.78
2026-01-11,286.36,284.78
2026-01-12,284.71,284.78
2026-01-13,284.43,284.78
2026-01-14,286.28,284.78
2026-01-15,288.70,284.78
2026-01-16,289.74,284.78
2026-01-17,289.28,284.78
2026-01-18,287.66,284.78
2026-01-19,287.49,284.78
2026-01-20,289.20,284.78
2026-01-21,287.61,284.78
2026-01-22,287.14,284.78
2026-01-23,285.74,284.78
2026-01-24,285.37,284.78
2026-01-25,283.93,284.78
2026-01-26,284.69,284.78
2026-01-27,285.57,284.78
2026-01-28,284.20,284.78
2026-01-29,286.14,284.78
2026-01-30,287.47,284.78
2026-01-31,287.66,284.78
2026-02-01,285.57,284.78
2026-02-02,283.34,284.78
2026-02-03,286.19,284.78
2026-02-04,283.78,284.78
2026-02-05,284.99,284.78
2026-02-06,287.13,284.78
2026-02-07,286.29,284.78
2026-02-08,286.16,284.78
2026-02-09,288.77,284.78
2026-02-10,290.02,284.78
2026-02-11,290.19,284.78
2026-02-12,287.79,284.78
2026-02-13,289.42,284.78
2026-02-14,275.00,290.00
