Date,AdjClose,Target
2025-06-10,158.58,166.50
2025-06-11,160.00,166.50
2025-06-12,160.24,166.50
2025-06-13,160.88,166.50
2025-06-14,161.72,166.50
2025-06-15,161.34,166.50
2025-06-16,162.22,166.50
2025-06-17,163.80,166.50
2025-06-18,162.87,166.50
2025-06-19,163.81,166.50
2025-06-20,165.45,166.50
2025-06-21,166.77,166.50
2025-06-22,166.56,166.50
2025-06-23,165.87,166.50
2025-06-24,166.25,166.50
2025-06-25,166.33,166.50
2025-06-26,166.76,166.50
2025-06-27,168.15,166.50
2025-06-28,166.54,166.50
2025-06-29,165.41,166.50
2025-06-30,164.12,166.50
2025-07-01,165.17,166.50
2025-07-02,164.80,166.50
2025-07-03,165.67,166.50
2025-07-04,165.47,166.50
2025-07-05,165.16,166.50
2025-07-06,165.71,166.50
2025-07-07,165.91,166.50
2025-07-08,165.76,166.50
2025-07-09,165.38,166.50
2025-07-10,166.45,166.50
2025-07-11,165.76,166.50
2025-07-12,166.01,166.50
2025-07-13,165.60,166.50
2025-07-14,165.42,166.50
2025-07-15,164.49,166.50
2025-07-16,163.94,166.50
2025-07-17,164.22,166.50
2025-07-18,163.49,166.50
2025-07-19,163.34,166.50
2025-07-20,162.14,166.50
2025-07-21,162.95,166.50
2025-07-22,162.94,166.50
2025-07-23,162.90,166.50
2025-07-24,163.80,166.50
2025-07-25,162.36,166.50
2025-07-26,164.03,166.50
2025-07-27,163.80,166.50
2025-07-28,162.63,166.50
2025-07-29,161.91,166.50
2025-07-30,163.51,166.50
2025-07-31,163.58,166.50
2025-08-01,164.22,166.50
2025-08-02,165.14,166.50
2025-08-03,163.95,166.50
2025-08-04,164.27,166.50
2025-08-05,162.84,166.50
2025-08-06,163.85,166.50
2025-08-07,165.11,166.50
2025-08-08,165.46,166.50
2025-08-09,166.15,173.90
2025-08-10,165.65,173.90
2025-08-11,165.11,173.90
2025-08-12,166.63,173.90
2025-08-13,167.24,173.90
2025-08-14,168.53,173.90
2025-08-15,167.88,173.90
2025-08-16,166.78,173.90
2025-08-17,166.70,173.90
2025-08-18,168.24,173.90
2025-08-19,167.13,173.90
2025-08-20,167.79,173.90
2025-08-21,169.48,173.90
2025-08-22,171.02,173.90
2025-08-23,172.15,173.90
2025-08-24,172.63,173.90
2025-08-25,172.85,173.90
2025-08-26,171.69,173.90
2025-08-27,172.57,173.90
2025-08-28,171.76,173.90
2025-08-29,172.93,173.90
2025-08-30,174.26,173.90
2025-08-31,172.84,173.90
2025-09-01,174.50,173.90
2025-09-02,172.92,173.90
2025-09-03,173.59,173.90
2025-09-04,172.44,173.90
2025-09-05,171.62,173.90
2025-09-06,170.20,173.90
2025-09-07,169.66,173.90
2025-09-08,168.26,173.90
2025-09-09,169.24,173.90
2025-09-10,170.90,173.90
2025-09-11,171.79,173.90
2025-09-12,170.62,173.90
2025-09-13,171.78,173.90
2025-09-14,172.60,173.90
2025-09-15,172.30,173.90
2025-09-16,170.91,173.90
2025-09-17,170.40,173.90
2025-09-18,169.49,173.90
2025-09-19,169.28,173.90
2025-09-20,168.69,173.90
