Date,AdjClose,Target
2025-06-10,626.81,612.00
2025-06-11,630.56,612.00
2025-06-12,625.71,612.00
2025-06-13,620.62,612.00
2025-06-14,615.15,612.00
2025-06-15,615.28,612.00
2025-06-16,609.50,612.00
2025-06-17,611.55,612.00
2025-06-18,610.68,612.00
2025-06-19,614.60,612.00
2025-06-20,619.23,612.00
2025-06-21,619.49,612.00
2025-06-22,625.04,612.00
2025-06-23,622.16,612.00
2025-06-24,628.07,612.00
2025-06-25,626.71,612.00
2025-06-26,626.16,612.00
2025-06-27,621.55,612.00
2025-06-28,620.17,612.00
2025-06-29,624.52,612.00
2025-06-30,628.10,612.00
2025-07-01,624.23,612.00
2025-07-02,618.63,612.00
2025-07-03,623.30,612.00
2025-07-04,620.86,612.00
2025-07-05,615.45,612.00
2025-07-06,613.62,612.00
2025-07-07,617.82,612.00
2025-07-08,620.13,612.00
2025-07-09,623.21,612.00
2025-07-10,617.24,612.00
2025-07-11,621.09,612.00
2025-07-12,621.80,612.00
2025-07-13,626.70,612.00
2025-07-14,632.15,612.00
2025-07-15,630.99,612.00
2025-07-16,633.64,612.00
2025-07-17,631.47,612.00
2025-07-18,625.72,612.00
2025-07-19,627.43,612.00
2025-07-20,627.44,612.00
2025-07-21,627.43,612.00
2025-07-22,633.31,612.00
2025-07-23,631.38,612.00
2025-07-24,630.52,612.00
2025-07-25,627.48,612.00
2025-07-26,633.50,612.00
2025-07-27,637.45,612.00
2025-07-28,638.34,612.00
2025-07-29,635.05,612.00
2025-07-30,633.26,612.00
2025-07-31,632.84,612.00
2025-08-01,634.60,612.00
2025-08-02,638.83,612.00
2025-08-03,639.43,612.00
2025-08-04,641.07,612.00
2025-08-05,638.13,612.00
2025-08-06,633.58,612.00
2025-08-07,630.31,612.00
2025-08-08,624.50,612.00
2025-08-09,628.44,639.20
2025-08-10,625.60,639.20
2025-08-11,625.19,639.20
2025-08-12,620.66,639.20
2025-08-13,619.91,639.20
2025-08-14,618.14,639.20
2025-08-15,617.69,639.20
2025-08-16,614.83,639.20
2025-08-17,613.05,639.20
2025-08-18,613.23,639.20
2025-08-19,613.17,639.20
2025-08-20,612.60,639.20
2025-08-21,612.35,639.20
2025-08-22,616.34,639.20
2025-08-23,610.36,639.20
2025-08-24,608.46,639.20
2025-08-25,608.11,639.20
2025-08-26,606.86,639.20
2025-08-27,606.73,639.20
2025-08-28,609.50,639.20
2025-08-29,611.68,639.20
2025-08-30,607.41,639.20
2025-08-31,611.18,639.20
2025-09-01,614.26,639.20
2025-09-02,612.25,639.20
2025-09-03,616.38,639.20
2025-09-04,613.27,639.20
2025-09-05,607.83,639.20
2025-09-06,605.22,639.20
